CN,PLOT,SUBP,TREE,STATECD,INVYR,SPCD,DIA,HT,ACTUALHT,STAGE
1815816095290487,363,4,21,33,2024,261.0,7.5,40.0,40.0,3.0
1815815347290487,670,4,2,33,2024,261.0,9.3,32.0,32.0,4.0
1815815951290487,758,2,8,33,2024,261.0,11.7,57.0,57.0,4.0
1815815364290487,789,4,3,33,2024,261.0,,,,
1815816330290487,981,4,9,33,2024,261.0,15.1,60.0,60.0,5.0
1815820233290487,1920,1,14,33,2024,261.0,10.7,40.0,40.0,4.0
1815820236290487,1920,1,17,33,2024,261.0,6.3,21.0,21.0,3.0
1815820279290487,1920,3,1,33,2024,261.0,7.0,40.0,40.0,3.0
1815820280290487,1920,3,2,33,2024,261.0,8.1,40.0,40.0,4.0
1815820282290487,1920,3,4,33,2024,261.0,6.8,41.0,41.0,3.0
1815820283290487,1920,3,5,33,2024,261.0,12.5,60.0,60.0,5.0
1815820284290487,1920,3,6,33,2024,261.0,17.5,56.0,56.0,5.0
1815820286290487,1920,3,8,33,2024,261.0,10.5,48.0,48.0,4.0
1815820468290487,2928,1,8,33,2024,261.0,6.2,20.0,20.0,3.0
1815820469290487,2928,1,9,33,2024,261.0,12.3,60.0,60.0,4.0
1815820471290487,2928,1,11,33,2024,261.0,12.8,40.0,40.0,5.0
1815820476290487,2928,1,16,33,2024,261.0,17.5,50.0,50.0,5.0
1815820482290487,2928,2,4,33,2024,261.0,14.6,64.0,64.0,5.0
1815820490290487,2928,2,12,33,2024,261.0,9.3,45.0,45.0,4.0
1815820492290487,2928,2,14,33,2024,261.0,10.2,49.0,49.0,4.0
1815820495290487,2928,2,17,33,2024,261.0,13.2,66.0,66.0,5.0
1815820497290487,2928,2,19,33,2024,261.0,9.1,35.0,35.0,4.0
1815820505290487,2928,3,4,33,2024,261.0,23.1,80.0,80.0,6.0
1815820506290487,2928,3,5,33,2024,261.0,18.1,77.0,77.0,5.0
1815820507290487,2928,3,6,33,2024,261.0,11.6,69.0,69.0,4.0
1815820508290487,2928,3,7,33,2024,261.0,20.9,80.0,80.0,6.0
1815820509290487,2928,3,8,33,2024,261.0,5.5,24.0,24.0,3.0
1815820511290487,2928,3,10,33,2024,261.0,11.5,60.0,60.0,4.0
1815817840290487,5,1,20,33,2024,261.0,5.9,24.0,15.0,3.0
1815817844290487,5,1,24,33,2024,261.0,9.7,38.0,23.0,4.0
1815817845290487,5,1,25,33,2024,261.0,10.7,51.0,51.0,4.0
1815817846290487,5,1,26,33,2024,261.0,2.6,16.0,16.0,2.0
1815817852290487,5,2,18,33,2024,261.0,9.2,46.0,46.0,4.0
1815817850290487,5,1,30,33,2024,261.0,6.8,38.0,38.0,3.0
1815817853290487,5,2,19,33,2024,261.0,12.4,55.0,55.0,4.0
1815817854290487,5,2,20,33,2024,261.0,8.4,53.0,53.0,4.0
1815817855290487,5,2,21,33,2024,261.0,5.7,45.0,45.0,3.0
1815817856290487,5,2,22,33,2024,261.0,6.3,47.0,47.0,3.0
1815817857290487,5,2,23,33,2024,261.0,6.8,40.0,37.0,3.0
1815817859290487,5,2,25,33,2024,261.0,8.5,35.0,35.0,4.0
1815817860290487,5,2,26,33,2024,261.0,9.3,38.0,35.0,4.0
1815817861290487,5,2,27,33,2024,261.0,10.4,50.0,48.0,4.0
1815817862290487,5,2,28,33,2024,261.0,7.6,55.0,55.0,3.0
1815817863290487,5,2,29,33,2024,261.0,2.5,24.0,24.0,2.0
1815817864290487,5,2,30,33,2024,261.0,6.4,43.0,43.0,3.0
1815817865290487,5,2,32,33,2024,261.0,3.2,31.0,31.0,2.0
1815817866290487,5,2,33,33,2024,261.0,5.5,38.0,38.0,3.0
1815817867290487,5,2,34,33,2024,261.0,5.2,44.0,44.0,3.0
1815817868290487,5,2,35,33,2024,261.0,7.2,51.0,51.0,3.0
1815817869290487,5,2,36,33,2024,261.0,6.4,40.0,40.0,3.0
1815817870290487,5,2,37,33,2024,261.0,5.7,38.0,38.0,3.0
1815817871290487,5,2,38,33,2024,261.0,7.2,51.0,51.0,3.0
1815817872290487,5,2,39,33,2024,261.0,5.2,45.0,45.0,3.0
1815817885290487,5,3,29,33,2024,261.0,5.7,27.0,27.0,3.0
1815817890290487,5,4,17,33,2024,261.0,13.5,65.0,65.0,5.0
1815817892290487,5,4,19,33,2024,261.0,11.4,47.0,47.0,4.0
1815817893290487,5,4,20,33,2024,261.0,11.3,66.0,66.0,4.0
1815817894290487,5,4,21,33,2024,261.0,10.5,65.0,65.0,4.0
1815817895290487,5,4,22,33,2024,261.0,15.7,70.0,70.0,5.0
1815817897290487,5,4,24,33,2024,261.0,5.7,34.0,34.0,3.0
1815817898290487,5,4,26,33,2024,261.0,2.7,21.0,21.0,2.0
1815817899290487,5,4,27,33,2024,261.0,1.7,15.0,15.0,1.0
1815817901290487,5,4,30,33,2024,261.0,2.0,17.0,17.0,1.0
1815817902290487,5,4,31,33,2024,261.0,6.6,53.0,53.0,3.0
1815817903290487,5,4,32,33,2024,261.0,7.4,40.0,40.0,3.0
