CN,PLOT,SUBP,TREE,STATECD,INVYR,SPCD,DIA,HT,ACTUALHT,STAGE
1831492351290487,5033,1,65,36,2024,261.0,8.7,27.0,27.0,4.0
1831492365290487,5033,3,6,36,2024,261.0,14.8,58.0,58.0,5.0
1831492368290487,5033,3,10,36,2024,261.0,10.3,41.0,41.0,4.0
1831492369290487,5033,3,11,36,2024,261.0,7.6,37.0,37.0,3.0
1831492375290487,5033,4,12,36,2024,261.0,11.4,43.0,43.0,4.0
1831505713290487,516,2,3,36,2024,261.0,15.6,32.0,32.0,5.0
1831498083290487,688,1,6,36,2024,261.0,11.8,45.0,45.0,4.0
1831498085290487,688,2,1,36,2024,261.0,4.3,45.0,45.0,2.0
1831498086290487,688,2,2,36,2024,261.0,3.6,45.0,27.0,2.0
1831498087290487,688,2,3,36,2024,261.0,5.0,45.0,45.0,3.0
1831498089290487,688,2,9,36,2024,261.0,7.0,47.0,47.0,3.0
1831498090290487,688,2,10,36,2024,261.0,8.6,58.0,58.0,4.0
1831498091290487,688,2,11,36,2024,261.0,6.9,52.0,52.0,3.0
1831498092290487,688,2,12,36,2024,261.0,6.1,44.0,41.0,3.0
1831498093290487,688,2,13,36,2024,261.0,17.3,86.0,86.0,5.0
1831498094290487,688,2,14,36,2024,261.0,7.5,55.0,55.0,3.0
1831498096290487,688,2,16,36,2024,261.0,9.6,62.0,62.0,4.0
1831498099290487,688,2,19,36,2024,261.0,9.7,49.0,49.0,4.0
1831498104290487,688,2,24,36,2024,261.0,6.1,40.0,40.0,3.0
1831498102290487,688,2,22,36,2024,261.0,,,,
1831498109290487,688,3,9,36,2024,261.0,10.4,45.0,14.0,4.0
1831492277290487,3757,1,58,36,2024,261.0,8.8,38.0,38.0,4.0
1831492278290487,3757,1,59,36,2024,261.0,15.8,52.0,52.0,5.0
1831492279290487,3757,1,60,36,2024,261.0,11.3,45.0,45.0,4.0
1831492288290487,3757,2,15,36,2024,261.0,11.5,41.0,41.0,4.0
1831492306290487,3757,3,25,36,2024,261.0,9.8,45.0,20.0,4.0
1831492308290487,3757,3,27,36,2024,261.0,7.4,30.0,30.0,3.0
1831492309290487,3757,3,28,36,2024,261.0,9.3,50.0,7.0,4.0
1831492310290487,3757,4,11,36,2024,261.0,6.4,40.0,7.0,3.0
1831492316290487,3757,4,17,36,2024,261.0,10.0,36.0,36.0,4.0
1831492317290487,3757,4,18,36,2024,261.0,2.6,17.0,17.0,2.0
1831492318290487,3757,4,19,36,2024,261.0,5.4,30.0,30.0,3.0
1831485802290487,5548,1,18,36,2024,261.0,5.8,31.0,31.0,3.0
1831485814290487,5548,3,5,36,2024,261.0,10.8,39.0,39.0,4.0
1831499660290487,3309,4,7,36,2024,261.0,9.8,52.0,52.0,4.0
1831479487290487,3978,1,62,36,2024,261.0,10.6,48.0,48.0,4.0
1831479488290487,3978,1,63,36,2024,261.0,9.6,62.0,62.0,4.0
1831479489290487,3978,1,64,36,2024,261.0,6.0,33.0,33.0,3.0
1831479490290487,3978,1,65,36,2024,261.0,6.0,22.0,22.0,3.0
1831479493290487,3978,2,2,36,2024,261.0,12.5,60.0,60.0,5.0
1831479494290487,3978,2,3,36,2024,261.0,15.9,59.0,59.0,5.0
1831479496290487,3978,3,1,36,2024,261.0,3.6,47.0,47.0,2.0
1831479497290487,3978,3,2,36,2024,261.0,8.3,53.0,53.0,4.0
1831479498290487,3978,3,3,36,2024,261.0,12.3,61.0,61.0,4.0
1831479499290487,3978,3,4,36,2024,261.0,9.8,66.0,66.0,4.0
1831479500290487,3978,3,5,36,2024,261.0,10.6,53.0,53.0,4.0
1831479506290487,3978,4,3,36,2024,261.0,13.3,54.0,54.0,5.0
1831479509290487,3978,4,6,36,2024,261.0,,,,
1831479512290487,3978,4,9,36,2024,261.0,8.0,36.0,36.0,4.0
1831503343290487,5912,1,11,36,2024,261.0,13.4,48.0,48.0,5.0
1831503351290487,5912,1,19,36,2024,261.0,5.4,22.0,22.0,3.0
1831494540290487,2462,1,1,36,2024,261.0,18.3,61.0,61.0,5.0
1831494592290487,2462,4,6,36,2024,261.0,14.9,62.0,62.0,5.0
1831502141290487,2766,1,15,36,2024,261.0,,,,
1831502146290487,2766,1,32,36,2024,261.0,,,,
1831502148290487,2766,1,59,36,2024,261.0,,,,
1831502153290487,2766,2,5,36,2024,261.0,,,,
1831502154290487,2766,2,6,36,2024,261.0,,,,
1831502158290487,2766,3,2,36,2024,261.0,,,,
1831502166290487,2766,4,8,36,2024,261.0,,,,
1831502171290487,2766,4,14,36,2024,261.0,,,,
1831500049290487,3589,2,8,36,2024,261.0,14.8,71.0,71.0,5.0
1831500058290487,3589,2,17,36,2024,261.0,5.1,38.0,38.0,3.0
1831500060290487,3589,3,3,36,2024,261.0,15.7,63.0,63.0,5.0
1831500067290487,3589,3,11,36,2024,261.0,16.6,62.0,62.0,5.0
1831500107290487,8331,1,11,36,2024,261.0,28.3,89.0,89.0,6.0
1831500125290487,8331,4,3,36,2024,261.0,22.3,85.0,85.0,6.0
1831494696290487,1405,1,31,36,2024,261.0,10.6,48.0,48.0,4.0
1831480662290487,4955,2,4,36,2024,261.0,15.4,45.0,34.0,5.0
1831480665290487,4955,2,7,36,2024,261.0,5.0,27.0,27.0,3.0
1831481176290487,5140,1,3,36,2024,261.0,19.3,74.0,74.0,6.0
1831481180290487,5140,1,7,36,2024,261.0,9.5,54.0,54.0,4.0
1831481181290487,5140,1,8,36,2024,261.0,18.5,70.0,57.0,5.0
1831481189290487,5140,4,3,36,2024,261.0,16.7,66.0,66.0,5.0
1831481190290487,5140,4,4,36,2024,261.0,16.7,56.0,56.0,5.0
1831481212290487,6710,1,51,36,2024,261.0,7.0,42.0,42.0,3.0
1831481211290487,6710,1,50,36,2024,261.0,7.9,48.0,48.0,3.0
1831481214290487,6710,1,53,36,2024,261.0,5.8,30.0,23.0,3.0
1831481215290487,6710,1,54,36,2024,261.0,6.2,32.0,32.0,3.0
1831481216290487,6710,1,55,36,2024,261.0,6.3,42.0,42.0,3.0
1831481218290487,6710,2,1,36,2024,261.0,3.4,19.0,19.0,2.0
1831481220290487,6710,2,3,36,2024,261.0,7.1,38.0,38.0,3.0
1831481225290487,6710,2,8,36,2024,261.0,10.6,56.0,56.0,4.0
1831481227290487,6710,2,10,36,2024,261.0,7.5,36.0,36.0,3.0
1831481228290487,6710,2,11,36,2024,261.0,8.4,37.0,37.0,4.0
1831481237290487,6710,3,7,36,2024,261.0,2.6,17.0,17.0,2.0
1831481240290487,6710,3,10,36,2024,261.0,8.0,40.0,40.0,4.0
1831481242290487,6710,3,12,36,2024,261.0,12.1,58.0,58.0,4.0
1831481243290487,6710,3,13,36,2024,261.0,8.1,54.0,54.0,4.0
1831481245290487,6710,3,15,36,2024,261.0,6.9,37.0,37.0,3.0
1831481247290487,6710,3,17,36,2024,261.0,11.5,51.0,51.0,4.0
1831481249290487,6710,3,20,36,2024,261.0,11.4,39.0,39.0,4.0
1831481251290487,6710,3,22,36,2024,261.0,5.6,21.0,21.0,3.0
1831481252290487,6710,3,23,36,2024,261.0,5.6,36.0,36.0,3.0
1831481255290487,6710,4,1,36,2024,261.0,4.3,28.0,28.0,2.0
1831481257290487,6710,4,3,36,2024,261.0,6.3,27.0,27.0,3.0
1831481262290487,6710,4,9,36,2024,261.0,,,,
1831481264290487,6710,4,11,36,2024,261.0,9.2,30.0,30.0,4.0
1831481265290487,6710,4,12,36,2024,261.0,7.9,31.0,31.0,3.0
1831481266290487,6710,4,13,36,2024,261.0,8.9,37.0,30.0,4.0
1831481267290487,6710,4,14,36,2024,261.0,5.9,20.0,8.0,3.0
1831481272290487,6710,4,19,36,2024,261.0,6.5,36.0,36.0,3.0
1831481273290487,6710,4,21,36,2024,261.0,5.7,30.0,30.0,3.0
1831481277290487,6710,4,25,36,2024,261.0,5.9,19.0,19.0,3.0
1831498496290487,2058,3,13,36,2024,261.0,7.4,38.0,38.0,3.0
1831499812290487,3967,1,2,36,2024,261.0,11.4,47.0,47.0,4.0
1831499813290487,3967,1,3,36,2024,261.0,7.6,46.0,46.0,3.0
1831499816290487,3967,1,7,36,2024,261.0,8.2,32.0,32.0,4.0
1831499835290487,3967,4,1,36,2024,261.0,6.1,31.0,31.0,3.0
1831499836290487,3967,4,2,36,2024,261.0,3.3,20.0,20.0,2.0
1831486982290487,6463,2,5,36,2024,261.0,,,,
1831487795290487,6735,1,12,36,2024,261.0,13.1,62.0,62.0,5.0
1831487797290487,6735,1,16,36,2024,261.0,9.2,48.0,48.0,4.0
1831487802290487,6735,2,4,36,2024,261.0,9.3,68.0,68.0,4.0
1831487803290487,6735,2,5,36,2024,261.0,7.3,57.0,57.0,3.0
1831487804290487,6735,2,6,36,2024,261.0,6.9,51.0,51.0,3.0
1831487811290487,6735,2,13,36,2024,261.0,7.1,42.0,42.0,3.0
1831487812290487,6735,2,15,36,2024,261.0,8.7,56.0,56.0,4.0
1831487814290487,6735,2,17,36,2024,261.0,6.1,48.0,48.0,3.0
1831487815290487,6735,2,18,36,2024,261.0,6.1,49.0,49.0,3.0
1831487825290487,6735,3,13,36,2024,261.0,12.7,61.0,61.0,5.0
1831487826290487,6735,3,14,36,2024,261.0,8.4,34.0,34.0,4.0
1831487829290487,6735,3,17,36,2024,261.0,14.1,64.0,64.0,5.0
1831498907290487,860,2,1,36,2024,261.0,,,,
1831499553290487,1971,1,11,36,2024,261.0,9.5,53.0,53.0,4.0
1831499554290487,1971,1,12,36,2024,261.0,15.8,69.0,69.0,5.0
1831499559290487,1971,2,3,36,2024,261.0,27.4,95.0,95.0,6.0
1831499560290487,1971,2,4,36,2024,261.0,21.0,89.0,89.0,6.0
1831499561290487,1971,2,5,36,2024,261.0,31.8,95.0,95.0,6.0
1831499568290487,1971,3,7,36,2024,261.0,17.6,79.0,79.0,5.0
1831499574290487,1971,4,4,36,2024,261.0,17.7,77.0,77.0,5.0
1831504995290487,2133,1,27,36,2024,261.0,10.6,37.0,37.0,4.0
1831504997290487,2133,1,29,36,2024,261.0,11.2,51.0,51.0,4.0
1831504998290487,2133,1,30,36,2024,261.0,5.9,36.0,36.0,3.0
1831505000290487,2133,1,32,36,2024,261.0,8.6,35.0,35.0,4.0
1831505003290487,2133,2,11,36,2024,261.0,5.2,31.0,31.0,3.0
1831499425290487,3243,1,1,36,2024,261.0,12.8,68.0,68.0,5.0
1831499429290487,3243,1,5,36,2024,261.0,10.3,56.0,56.0,4.0
1831499431290487,3243,1,7,36,2024,261.0,10.1,59.0,59.0,4.0
1831499446290487,3243,3,9,36,2024,261.0,33.6,101.0,101.0,6.0
