CN,PLOT,SUBP,TREE,STATECD,INVYR,SPCD,DIA,HT,ACTUALHT,TREECOUNT,STAGE
1809179685290487.0,1093,1,9.0,25,2024,261.0,25.7,97.0,97.0,1.0,6.0
1809179686290487.0,1093,1,10.0,25,2024,261.0,5.9,30.0,30.0,1.0,3.0
1809179687290487.0,1093,1,11.0,25,2024,261.0,7.3,36.0,36.0,1.0,3.0
1809179692290487.0,1093,2,2.0,25,2024,261.0,17.4,91.0,91.0,1.0,5.0
1809179693290487.0,1093,2,3.0,25,2024,261.0,6.4,40.0,40.0,1.0,3.0
1809179694290487.0,1093,2,4.0,25,2024,261.0,11.8,54.0,54.0,1.0,4.0
1809179695290487.0,1093,2,5.0,25,2024,261.0,16.5,85.0,68.0,1.0,5.0
1809179703290487.0,1093,3,5.0,25,2024,261.0,7.4,40.0,40.0,1.0,3.0
1809179713290487.0,1093,3,7.0,25,2024,261.0,12.2,55.0,55.0,1.0,4.0
1809180284290487.0,1109,1,13.0,25,2024,261.0,11.4,60.0,60.0,1.0,4.0
1809180285290487.0,1109,1,18.0,25,2024,261.0,11.4,54.0,54.0,1.0,4.0
1809180291290487.0,1109,1,32.0,25,2024,261.0,5.2,26.0,26.0,1.0,3.0
1809180294290487.0,1109,2,2.0,25,2024,261.0,17.7,83.0,83.0,1.0,5.0
1809180295290487.0,1109,2,3.0,25,2024,261.0,15.9,72.0,72.0,1.0,5.0
1809180296290487.0,1109,2,4.0,25,2024,261.0,24.4,90.0,90.0,1.0,6.0
1809180298290487.0,1109,2,6.0,25,2024,261.0,10.2,58.0,58.0,1.0,4.0
1809180299290487.0,1109,2,7.0,25,2024,261.0,6.6,35.0,35.0,1.0,3.0
1809180835290487.0,1154,1,41.0,25,2024,261.0,10.4,45.0,45.0,1.0,4.0
1809180836290487.0,1154,1,42.0,25,2024,261.0,8.5,30.0,30.0,1.0,4.0
1809180853290487.0,1154,4,7.0,25,2024,261.0,10.6,30.0,30.0,1.0,4.0
1809180851290487.0,1154,4,5.0,25,2024,261.0,9.1,32.0,32.0,1.0,4.0
1809180857290487.0,1154,4,12.0,25,2024,261.0,5.8,29.0,29.0,1.0,3.0
1809182138290487.0,1162,2,1.0,25,2024,261.0,,,,1.0,
1809182139290487.0,1162,2,2.0,25,2024,261.0,,,,1.0,
1809182140290487.0,1162,2,3.0,25,2024,261.0,,,,1.0,
1809182141290487.0,1162,2,4.0,25,2024,261.0,,,,1.0,
1809182142290487.0,1162,2,5.0,25,2024,261.0,,,,1.0,
1809182145290487.0,1162,2,8.0,25,2024,261.0,,,,1.0,
1809182148290487.0,1162,2,11.0,25,2024,261.0,,,,1.0,
1809182149290487.0,1162,2,13.0,25,2024,261.0,,,,1.0,
1809182151290487.0,1162,2,15.0,25,2024,261.0,,,,1.0,
1809182152290487.0,1162,2,16.0,25,2024,261.0,,,,1.0,
1809182154290487.0,1162,3,1.0,25,2024,261.0,,,,1.0,
1809182159290487.0,1162,4,2.0,25,2024,261.0,10.8,45.0,45.0,1.0,4.0
1809182160290487.0,1162,4,3.0,25,2024,261.0,,,,1.0,
1809182165290487.0,1162,4,10.0,25,2024,261.0,,,,1.0,
1809181071290487.0,1244,2,2.0,25,2024,261.0,16.6,70.0,70.0,1.0,5.0
1809181072290487.0,1244,2,3.0,25,2024,261.0,,,,1.0,
1809181076290487.0,1244,2,8.0,25,2024,261.0,,,,1.0,
1809181077290487.0,1244,2,9.0,25,2024,261.0,,,,1.0,
1809181080290487.0,1244,2,12.0,25,2024,261.0,10.3,40.0,40.0,1.0,4.0
1809181082290487.0,1244,2,14.0,25,2024,261.0,8.9,45.0,45.0,1.0,4.0
1809181089290487.0,1244,4,1.0,25,2024,261.0,6.6,40.0,40.0,1.0,3.0
1809181093290487.0,1244,4,5.0,25,2024,261.0,11.0,40.0,40.0,1.0,4.0
1809181095290487.0,1244,4,7.0,25,2024,261.0,13.0,40.0,40.0,1.0,5.0
1809181100290487.0,1244,4,13.0,25,2024,261.0,8.7,42.0,42.0,1.0,4.0
1809181102290487.0,1244,4,15.0,25,2024,261.0,8.7,32.0,32.0,1.0,4.0
1809181103290487.0,1244,4,16.0,25,2024,261.0,11.8,43.0,43.0,1.0,4.0
1809181104290487.0,1244,4,17.0,25,2024,261.0,9.9,33.0,33.0,1.0,4.0
1838007990290487,1,3,,23,2024,261.0,,,,2.0,1.0
1837992328290487,10,2,,23,2024,261.0,,,,1.0,1.0
1837992361290487,10,3,9.0,23,2024,261.0,10.6,41.0,41.0,1.0,4.0
1837971450290487,21,1,,23,2024,261.0,,,,2.0,1.0
1837971474290487,21,1,5.0,23,2024,261.0,8.0,38.0,38.0,1.0,4.0
1837971480290487,21,1,14.0,23,2024,261.0,6.9,41.0,41.0,1.0,3.0
1837971455290487,21,2,,23,2024,261.0,,,,1.0,1.0
1837971515290487,21,4,16.0,23,2024,261.0,7.5,40.0,40.0,1.0,3.0
1837971520290487,21,4,23.0,23,2024,261.0,5.8,29.0,29.0,1.0,3.0
1837978160290487,33,1,60.0,23,2024,261.0,,,,1.0,
1837978161290487,33,1,61.0,23,2024,261.0,,,,1.0,
1837978168290487,33,3,17.0,23,2024,261.0,,,,1.0,
1837978173290487,33,3,23.0,23,2024,261.0,,,,1.0,
1837978176290487,33,3,26.0,23,2024,261.0,,,,1.0,
1837978181290487,33,3,33.0,23,2024,261.0,,,,1.0,
1837992596290487,65,1,,23,2024,261.0,,,,21.0,1.0
1837992621290487,65,1,12.0,23,2024,261.0,11.3,50.0,50.0,1.0,4.0
1837992623290487,65,1,20.0,23,2024,261.0,14.7,57.0,57.0,1.0,5.0
1837992603290487,65,2,,23,2024,261.0,,,,19.0,1.0
1837992635290487,65,2,15.0,23,2024,261.0,2.3,13.0,13.0,1.0,2.0
1837992637290487,65,2,17.0,23,2024,261.0,1.0,9.0,9.0,1.0,1.0
1837992609290487,65,3,,23,2024,261.0,,,,21.0,1.0
1837992638290487,65,3,10.0,23,2024,261.0,18.3,62.0,62.0,1.0,5.0
1837992614290487,65,4,,23,2024,261.0,,,,5.0,1.0
1837992649290487,65,4,11.0,23,2024,261.0,16.3,62.0,62.0,1.0,5.0
1837992650290487,65,4,12.0,23,2024,261.0,14.4,38.0,38.0,1.0,5.0
1837972795290487,71,1,,23,2024,261.0,,,,3.0,1.0
1837972828290487,71,2,12.0,23,2024,261.0,7.9,35.0,35.0,1.0,3.0
1837972830290487,71,2,14.0,23,2024,261.0,6.4,35.0,35.0,1.0,3.0
1837972833290487,71,2,17.0,23,2024,261.0,6.4,40.0,40.0,1.0,3.0
1837972797290487,71,4,,23,2024,261.0,,,,1.0,1.0
1837978514290487,77,3,,23,2024,261.0,,,,1.0,1.0
1837978542290487,77,3,17.0,23,2024,261.0,5.5,22.0,22.0,1.0,3.0
1837978520290487,77,4,,23,2024,261.0,,,,1.0,1.0
1837978984290487,79,2,17.0,23,2024,261.0,9.5,41.0,41.0,1.0,4.0
1837978987290487,79,2,20.0,23,2024,261.0,10.3,42.0,42.0,1.0,4.0
1837978999290487,79,3,14.0,23,2024,261.0,6.1,38.0,38.0,1.0,3.0
1837979000290487,79,3,15.0,23,2024,261.0,6.5,34.0,34.0,1.0,3.0
1837979004290487,79,3,20.0,23,2024,261.0,5.3,32.0,32.0,1.0,3.0
1837979009290487,79,4,24.0,23,2024,261.0,6.8,25.0,25.0,1.0,3.0
1837971120290487,86,1,13.0,23,2024,261.0,5.6,30.0,30.0,1.0,3.0
1838003393290487,99,4,5.0,23,2024,261.0,16.1,54.0,54.0,1.0,5.0
1838003908290487,108,1,,23,2024,261.0,,,,2.0,1.0
1838003920290487,108,1,1.0,23,2024,261.0,10.1,42.0,42.0,1.0,4.0
1838003924290487,108,1,5.0,23,2024,261.0,,,,1.0,
1838003925290487,108,1,6.0,23,2024,261.0,8.6,38.0,38.0,1.0,4.0
1838003926290487,108,1,7.0,23,2024,261.0,8.4,54.0,54.0,1.0,4.0
1838003927290487,108,1,8.0,23,2024,261.0,6.2,38.0,38.0,1.0,3.0
1838003928290487,108,1,9.0,23,2024,261.0,12.5,56.0,56.0,1.0,5.0
1838003929290487,108,1,10.0,23,2024,261.0,8.9,50.0,50.0,1.0,4.0
1838003930290487,108,1,11.0,23,2024,261.0,5.7,37.0,37.0,1.0,3.0
1838003911290487,108,2,,23,2024,261.0,,,,1.0,1.0
1838003933290487,108,2,2.0,23,2024,261.0,10.0,51.0,51.0,1.0,4.0
1838003934290487,108,2,3.0,23,2024,261.0,7.1,51.0,51.0,1.0,3.0
1838003935290487,108,2,4.0,23,2024,261.0,6.5,48.0,48.0,1.0,3.0
1838003936290487,108,2,5.0,23,2024,261.0,10.2,61.0,61.0,1.0,4.0
1838003937290487,108,2,6.0,23,2024,261.0,8.7,59.0,59.0,1.0,4.0
1838003939290487,108,2,8.0,23,2024,261.0,8.7,44.0,44.0,1.0,4.0
1838003940290487,108,2,9.0,23,2024,261.0,,,,1.0,
1838003941290487,108,2,10.0,23,2024,261.0,10.1,67.0,67.0,1.0,4.0
1838003943290487,108,2,13.0,23,2024,261.0,7.8,41.0,41.0,1.0,3.0
1838003944290487,108,2,14.0,23,2024,261.0,20.3,74.0,74.0,1.0,6.0
1838003947290487,108,3,2.0,23,2024,261.0,13.3,42.0,42.0,1.0,5.0
1838003949290487,108,3,4.0,23,2024,261.0,18.6,69.0,69.0,1.0,5.0
1838003950290487,108,3,5.0,23,2024,261.0,7.7,43.0,43.0,1.0,3.0
1838003913290487,108,4,,23,2024,261.0,,,,1.0,1.0
1838003952290487,108,4,1.0,23,2024,261.0,,,,1.0,
1838003955290487,108,4,5.0,23,2024,261.0,15.2,50.0,50.0,1.0,5.0
1838003966290487,108,4,16.0,23,2024,261.0,5.0,28.0,28.0,1.0,3.0
1838003968290487,108,4,18.0,23,2024,261.0,5.2,41.0,41.0,1.0,3.0
1837998450290487,109,1,,23,2024,261.0,,,,1.0,1.0
1837978097290487,120,3,25.0,23,2024,261.0,9.9,26.0,26.0,1.0,4.0
1837974090290487,143,1,,23,2024,261.0,,,,17.0,1.0
1837974108290487,143,1,8.0,23,2024,261.0,2.8,21.0,21.0,1.0,2.0
1837974112290487,143,1,13.0,23,2024,261.0,1.7,16.0,16.0,1.0,1.0
1837974115290487,143,1,16.0,23,2024,261.0,1.5,15.0,15.0,1.0,1.0
1837974118290487,143,1,19.0,23,2024,261.0,1.4,12.0,12.0,1.0,1.0
1837974119290487,143,1,20.0,23,2024,261.0,1.5,11.0,11.0,1.0,1.0
1837974093290487,143,2,,23,2024,261.0,,,,3.0,1.0
1837974124290487,143,2,7.0,23,2024,261.0,4.6,30.0,30.0,1.0,3.0
1837974129290487,143,2,12.0,23,2024,261.0,,,,1.0,
1837974154290487,143,3,24.0,23,2024,261.0,5.3,35.0,35.0,1.0,3.0
1837974097290487,143,4,,23,2024,261.0,,,,6.0,1.0
1837974164290487,143,4,24.0,23,2024,261.0,2.7,17.0,17.0,1.0,2.0
1837974166290487,143,4,26.0,23,2024,261.0,5.9,32.0,8.0,1.0,3.0
1837974167290487,143,4,27.0,23,2024,261.0,,,,1.0,
1837974169290487,143,4,29.0,23,2024,261.0,6.1,31.0,31.0,1.0,3.0
1837974170290487,143,4,30.0,23,2024,261.0,5.8,31.0,31.0,1.0,3.0
1837977639290487,169,2,,23,2024,261.0,,,,1.0,1.0
1837977725290487,169,3,18.0,23,2024,261.0,2.8,19.0,19.0,1.0,2.0
1837977647290487,169,4,,23,2024,261.0,,,,1.0,1.0
1837963797290487,173,2,15.0,23,2024,261.0,,,,1.0,
1837963800290487,173,2,22.0,23,2024,261.0,,,,1.0,
1837977766290487,174,1,5.0,23,2024,261.0,8.5,26.0,26.0,1.0,4.0
1837977768290487,174,1,7.0,23,2024,261.0,14.1,58.0,58.0,1.0,5.0
1837977806290487,174,3,8.0,23,2024,261.0,10.2,44.0,44.0,1.0,4.0
1838011450290487,216,1,,23,2024,261.0,,,,2.0,1.0
1838011456290487,216,2,,23,2024,261.0,,,,22.0,1.0
1838011469290487,216,2,6.0,23,2024,261.0,12.3,51.0,51.0,1.0,4.0
1838011470290487,216,2,7.0,23,2024,261.0,5.6,48.0,34.0,1.0,3.0
1838011474290487,216,2,12.0,23,2024,261.0,12.8,53.0,53.0,1.0,5.0
1838011471290487,216,2,9.0,23,2024,261.0,9.9,46.0,46.0,1.0,4.0
1838011473290487,216,2,11.0,23,2024,261.0,13.8,50.0,50.0,1.0,5.0
1838011486290487,216,2,24.0,23,2024,261.0,1.1,11.0,11.0,1.0,1.0
1838011459290487,216,3,,23,2024,261.0,,,,10.0,1.0
1838011497290487,216,3,19.0,23,2024,261.0,2.5,16.0,16.0,1.0,2.0
1838011499290487,216,3,21.0,23,2024,261.0,6.0,29.0,29.0,1.0,3.0
1838011505290487,216,3,27.0,23,2024,261.0,1.1,12.0,12.0,1.0,1.0
1837964290290487,220,1,,23,2024,261.0,,,,4.0,1.0
1837964301290487,220,1,59.0,23,2024,261.0,6.7,20.0,20.0,1.0,3.0
1837964310290487,220,2,9.0,23,2024,261.0,12.5,51.0,51.0,1.0,5.0
1837964313290487,220,2,12.0,23,2024,261.0,20.1,66.0,66.0,1.0,6.0
1837964322290487,220,3,19.0,23,2024,261.0,8.3,35.0,27.0,1.0,4.0
1837964325290487,220,3,22.0,23,2024,261.0,13.0,53.0,53.0,1.0,5.0
1837964293290487,220,4,,23,2024,261.0,,,,3.0,1.0
1837964333290487,220,4,8.0,23,2024,261.0,7.6,34.0,34.0,1.0,3.0
1837996602290487,228,3,10.0,23,2024,261.0,16.8,45.0,45.0,1.0,5.0
1838008030290487,231,1,,23,2024,261.0,,,,2.0,1.0
1838008038290487,231,2,,23,2024,261.0,,,,13.0,1.0
1838008045290487,231,3,,23,2024,261.0,,,,1.0,1.0
1838008088290487,231,3,26.0,23,2024,261.0,8.9,41.0,41.0,1.0,4.0
1838008090290487,231,3,28.0,23,2024,261.0,7.8,42.0,42.0,1.0,3.0
1838008091290487,231,3,29.0,23,2024,261.0,6.3,40.0,40.0,1.0,3.0
1838008055290487,231,4,,23,2024,261.0,,,,9.0,1.0
1838008108290487,231,4,28.0,23,2024,261.0,7.1,42.0,42.0,1.0,3.0
1838008111290487,231,4,31.0,23,2024,261.0,7.2,36.0,36.0,1.0,3.0
1838008112290487,231,4,32.0,23,2024,261.0,5.2,28.0,28.0,1.0,3.0
1837968428290487,235,1,18.0,23,2024,261.0,9.4,42.0,42.0,1.0,4.0
1837968430290487,235,1,21.0,23,2024,261.0,8.9,46.0,46.0,1.0,4.0
1837968404290487,235,2,,23,2024,261.0,,,,3.0,1.0
1837968435290487,235,2,3.0,23,2024,261.0,11.1,48.0,48.0,1.0,4.0
1837968444290487,235,2,20.0,23,2024,261.0,9.0,32.0,32.0,1.0,4.0
1837968445290487,235,2,21.0,23,2024,261.0,11.2,50.0,50.0,1.0,4.0
1837968446290487,235,2,24.0,23,2024,261.0,1.7,18.0,18.0,1.0,1.0
1837968408290487,235,3,,23,2024,261.0,,,,8.0,1.0
1837968452290487,235,3,10.0,23,2024,261.0,,,,1.0,
1837968453290487,235,3,11.0,23,2024,261.0,,,,1.0,
1837968455290487,235,4,1.0,23,2024,261.0,12.4,56.0,56.0,1.0,4.0
1837994373290487,267,2,,23,2024,261.0,,,,2.0,1.0
1838014955290487,270,1,12.0,23,2024,261.0,5.3,21.0,21.0,1.0,3.0
1838014935290487,270,2,,23,2024,261.0,,,,7.0,1.0
1838014965290487,270,3,3.0,23,2024,261.0,10.5,41.0,41.0,1.0,4.0
1838014977290487,270,4,1.0,23,2024,261.0,1.9,12.0,12.0,1.0,1.0
1838014979290487,270,4,3.0,23,2024,261.0,5.9,38.0,38.0,1.0,3.0
1838014981290487,270,4,6.0,23,2024,261.0,3.6,24.0,24.0,1.0,2.0
1838014984290487,270,4,10.0,23,2024,261.0,6.6,35.0,35.0,1.0,3.0
1837987618290487,275,1,,23,2024,261.0,,,,1.0,1.0
1837987661290487,275,3,28.0,23,2024,261.0,1.0,10.0,10.0,1.0,1.0
1837985109290487,285,1,7.0,23,2024,261.0,12.4,48.0,48.0,1.0,4.0
1837985117290487,285,1,18.0,23,2024,261.0,6.5,37.0,37.0,1.0,3.0
1837986020290487,302,1,,23,2024,261.0,,,,1.0,1.0
1837986039290487,302,1,59.0,23,2024,261.0,9.5,40.0,40.0,1.0,4.0
1837986040290487,302,1,60.0,23,2024,261.0,7.1,36.0,36.0,1.0,3.0
1837986041290487,302,1,61.0,23,2024,261.0,9.2,37.0,37.0,1.0,4.0
1837986042290487,302,1,62.0,23,2024,261.0,6.7,40.0,13.0,1.0,3.0
1837986043290487,302,1,63.0,23,2024,261.0,12.7,45.0,45.0,1.0,5.0
1837986057290487,302,3,19.0,23,2024,261.0,10.2,45.0,45.0,1.0,4.0
1837986060290487,302,3,22.0,23,2024,261.0,8.4,32.0,32.0,1.0,4.0
1837986063290487,302,4,22.0,23,2024,261.0,4.6,38.0,38.0,1.0,3.0
1837992416290487,314,1,23.0,23,2024,261.0,6.6,41.0,41.0,1.0,3.0
1837992390290487,314,3,,23,2024,261.0,,,,2.0,1.0
1838003832290487,325,4,13.0,23,2024,261.0,1.4,13.0,13.0,1.0,1.0
1837967219290487,326,2,,23,2024,261.0,,,,6.0,1.0
1837963465290487,371,1,,23,2024,261.0,,,,1.0,1.0
1837963468290487,371,2,,23,2024,261.0,,,,12.0,1.0
1837963513290487,371,2,23.0,23,2024,261.0,8.6,41.0,41.0,1.0,4.0
1837978332290487,376,1,1.0,23,2024,261.0,15.0,58.0,58.0,1.0,5.0
1837978333290487,376,1,2.0,23,2024,261.0,12.5,56.0,56.0,1.0,5.0
1837978338290487,376,1,34.0,23,2024,261.0,10.9,54.0,54.0,1.0,4.0
1837978343290487,376,1,85.0,23,2024,261.0,9.6,53.0,53.0,1.0,4.0
1837978344290487,376,1,86.0,23,2024,261.0,8.7,51.0,51.0,1.0,4.0
1837978345290487,376,1,87.0,23,2024,261.0,8.5,46.0,46.0,1.0,4.0
1837978346290487,376,1,88.0,23,2024,261.0,6.9,36.0,36.0,1.0,3.0
1837978351290487,376,2,1.0,23,2024,261.0,16.2,62.0,62.0,1.0,5.0
1837978360290487,376,3,4.0,23,2024,261.0,16.3,68.0,68.0,1.0,5.0
1837978361290487,376,3,5.0,23,2024,261.0,13.6,66.0,66.0,1.0,5.0
1837978364290487,376,3,8.0,23,2024,261.0,5.7,36.0,36.0,1.0,3.0
1837973471290487,381,1,,23,2024,261.0,,,,2.0,1.0
1837973478290487,381,2,,23,2024,261.0,,,,6.0,1.0
1837973520290487,381,2,20.0,23,2024,261.0,1.7,16.0,16.0,1.0,1.0
1837973492290487,381,4,,23,2024,261.0,,,,1.0,1.0
1837984502290487,384,1,,23,2024,261.0,,,,5.0,1.0
1837984528290487,384,1,63.0,23,2024,261.0,,,,1.0,
1837984529290487,384,1,65.0,23,2024,261.0,7.4,38.0,38.0,1.0,3.0
1837984532290487,384,1,68.0,23,2024,261.0,2.6,19.0,19.0,1.0,2.0
1837984533290487,384,1,69.0,23,2024,261.0,1.3,15.0,15.0,1.0,1.0
1837984507290487,384,2,,23,2024,261.0,,,,6.0,1.0
1837984536290487,384,2,3.0,23,2024,261.0,9.6,50.0,50.0,1.0,4.0
1837984539290487,384,2,18.0,23,2024,261.0,3.0,14.0,14.0,1.0,2.0
1837984512290487,384,3,,23,2024,261.0,,,,2.0,1.0
1837984544290487,384,3,5.0,23,2024,261.0,11.2,55.0,55.0,1.0,4.0
1837984545290487,384,3,10.0,23,2024,261.0,13.0,57.0,57.0,1.0,5.0
1837984546290487,384,3,11.0,23,2024,261.0,15.8,58.0,58.0,1.0,5.0
1837984549290487,384,3,14.0,23,2024,261.0,5.1,27.0,27.0,1.0,3.0
1837984517290487,384,4,,23,2024,261.0,,,,16.0,1.0
1837984554290487,384,4,10.0,23,2024,261.0,9.2,58.0,58.0,1.0,4.0
1837984555290487,384,4,17.0,23,2024,261.0,3.5,22.0,22.0,1.0,2.0
1837984556290487,384,4,18.0,23,2024,261.0,2.3,16.0,16.0,1.0,2.0
1837984558290487,384,4,20.0,23,2024,261.0,1.6,15.0,15.0,1.0,1.0
1837984560290487,384,4,22.0,23,2024,261.0,2.6,15.0,15.0,1.0,2.0
1837984561290487,384,4,23.0,23,2024,261.0,2.8,22.0,22.0,1.0,2.0
1837984562290487,384,4,24.0,23,2024,261.0,1.7,17.0,17.0,1.0,1.0
1837984563290487,384,4,25.0,23,2024,261.0,1.3,16.0,16.0,1.0,1.0
1837984564290487,384,4,26.0,23,2024,261.0,2.2,18.0,18.0,1.0,1.0
1837984566290487,384,4,28.0,23,2024,261.0,1.4,16.0,16.0,1.0,1.0
1837984567290487,384,4,29.0,23,2024,261.0,1.5,17.0,17.0,1.0,1.0
1837984568290487,384,4,30.0,23,2024,261.0,1.0,15.0,15.0,1.0,1.0
1837984569290487,384,4,31.0,23,2024,261.0,1.1,11.0,11.0,1.0,1.0
1837984570290487,384,4,32.0,23,2024,261.0,1.0,14.0,14.0,1.0,1.0
1837984571290487,384,4,33.0,23,2024,261.0,1.5,12.0,12.0,1.0,1.0
1837984573290487,384,4,35.0,23,2024,261.0,1.3,12.0,12.0,1.0,1.0
1837984574290487,384,4,36.0,23,2024,261.0,1.2,12.0,12.0,1.0,1.0
1837968570290487,396,1,17.0,23,2024,261.0,21.8,85.0,85.0,1.0,6.0
1837968559290487,396,3,,23,2024,261.0,,,,1.0,1.0
1837968591290487,396,3,1.0,23,2024,261.0,8.0,41.0,41.0,1.0,4.0
1837968592290487,396,3,4.0,23,2024,261.0,11.2,50.0,50.0,1.0,4.0
1837968594290487,396,3,7.0,23,2024,261.0,10.4,46.0,46.0,1.0,4.0
1837968595290487,396,3,8.0,23,2024,261.0,11.5,70.0,70.0,1.0,4.0
1837968597290487,396,3,11.0,23,2024,261.0,5.7,31.0,31.0,1.0,3.0
1837968598290487,396,3,12.0,23,2024,261.0,2.3,15.0,15.0,1.0,2.0
1837968601290487,396,4,3.0,23,2024,261.0,14.9,65.0,65.0,1.0,5.0
1837968604290487,396,4,6.0,23,2024,261.0,2.1,13.0,13.0,1.0,1.0
1837968605290487,396,4,7.0,23,2024,261.0,8.8,52.0,52.0,1.0,4.0
1837975522290487,406,3,21.0,23,2024,261.0,1.4,14.0,14.0,1.0,1.0
1837967291290487,409,1,,23,2024,261.0,,,,3.0,1.0
1837967325290487,409,1,64.0,23,2024,261.0,5.7,30.0,30.0,1.0,3.0
1837967326290487,409,1,65.0,23,2024,261.0,5.5,30.0,30.0,1.0,3.0
1837967301290487,409,2,,23,2024,261.0,,,,1.0,1.0
1837967359290487,409,3,32.0,23,2024,261.0,1.2,10.0,10.0,1.0,1.0
1837992272290487,412,1,,23,2024,261.0,,,,4.0,1.0
1837992293290487,412,1,49.0,23,2024,261.0,6.0,42.0,42.0,1.0,3.0
1837992295290487,412,1,51.0,23,2024,261.0,6.0,26.0,14.0,1.0,3.0
1837992297290487,412,1,53.0,23,2024,261.0,1.2,10.0,10.0,1.0,1.0
1837992276290487,412,2,,23,2024,261.0,,,,2.0,1.0
1837992305290487,412,3,1.0,23,2024,261.0,6.8,39.0,39.0,1.0,3.0
1837992312290487,412,3,19.0,23,2024,261.0,8.0,34.0,34.0,1.0,4.0
1837992313290487,412,3,20.0,23,2024,261.0,8.8,47.0,47.0,1.0,4.0
1837992314290487,412,3,22.0,23,2024,261.0,7.4,29.0,29.0,1.0,3.0
1837992315290487,412,3,23.0,23,2024,261.0,5.3,38.0,38.0,1.0,3.0
1837975660290487,414,2,5.0,23,2024,261.0,3.5,26.0,26.0,1.0,2.0
1837975661290487,414,2,10.0,23,2024,261.0,3.5,25.0,25.0,1.0,2.0
1837975663290487,414,2,17.0,23,2024,261.0,,,,1.0,
1837975666290487,414,2,21.0,23,2024,261.0,8.4,54.0,20.0,1.0,4.0
1837975680290487,414,2,35.0,23,2024,261.0,5.7,39.0,39.0,1.0,3.0
1837975682290487,414,2,37.0,23,2024,261.0,5.5,35.0,35.0,1.0,3.0
1837975686290487,414,3,9.0,23,2024,261.0,10.6,39.0,39.0,1.0,4.0
1837975699290487,414,4,12.0,23,2024,261.0,6.6,20.0,20.0,1.0,3.0
1837975700290487,414,4,13.0,23,2024,261.0,5.8,20.0,20.0,1.0,3.0
1837967097290487,425,1,22.0,23,2024,261.0,5.6,24.0,24.0,1.0,3.0
1837967077290487,425,4,,23,2024,261.0,,,,1.0,1.0
1837997830290487,427,2,,23,2024,261.0,,,,1.0,1.0
1838012687290487,445,3,7.0,23,2024,261.0,2.6,24.0,24.0,1.0,2.0
1837994627290487,446,1,,23,2024,261.0,,,,4.0,1.0
1837994647290487,446,1,2.0,23,2024,261.0,11.5,56.0,56.0,1.0,4.0
1837994652290487,446,1,7.0,23,2024,261.0,7.1,40.0,40.0,1.0,3.0
1837994655290487,446,1,10.0,23,2024,261.0,14.9,45.0,45.0,1.0,5.0
1837994657290487,446,1,13.0,23,2024,261.0,5.9,37.0,37.0,1.0,3.0
1837994631290487,446,2,,23,2024,261.0,,,,3.0,1.0
1837994659290487,446,2,4.0,23,2024,261.0,2.9,18.0,18.0,1.0,2.0
1837994660290487,446,2,5.0,23,2024,261.0,4.9,31.0,31.0,1.0,3.0
1837994663290487,446,2,8.0,23,2024,261.0,3.2,22.0,22.0,1.0,2.0
1837994666290487,446,2,12.0,23,2024,261.0,7.2,33.0,33.0,1.0,3.0
1837994668290487,446,2,16.0,23,2024,261.0,8.2,40.0,40.0,1.0,4.0
1837994669290487,446,2,17.0,23,2024,261.0,6.2,38.0,38.0,1.0,3.0
1837994672290487,446,2,20.0,23,2024,261.0,5.8,33.0,33.0,1.0,3.0
1837994675290487,446,2,23.0,23,2024,261.0,1.2,11.0,11.0,1.0,1.0
1837994634290487,446,3,,23,2024,261.0,,,,10.0,1.0
1837994681290487,446,3,12.0,23,2024,261.0,8.3,45.0,45.0,1.0,4.0
1837994682290487,446,3,13.0,23,2024,261.0,6.7,48.0,48.0,1.0,3.0
1837994638290487,446,4,,23,2024,261.0,,,,4.0,1.0
1837994684290487,446,4,11.0,23,2024,261.0,13.8,66.0,66.0,1.0,5.0
1837998206290487,478,1,2.0,23,2024,261.0,6.4,21.0,21.0,1.0,3.0
1837998207290487,478,1,3.0,23,2024,261.0,20.8,78.0,78.0,1.0,6.0
1837998208290487,478,1,4.0,23,2024,261.0,15.3,75.0,75.0,1.0,5.0
1837998209290487,478,1,5.0,23,2024,261.0,14.1,77.0,77.0,1.0,5.0
1837998210290487,478,1,6.0,23,2024,261.0,10.0,53.0,53.0,1.0,4.0
1837998211290487,478,1,7.0,23,2024,261.0,7.6,38.0,38.0,1.0,3.0
1837998212290487,478,1,8.0,23,2024,261.0,11.8,43.0,43.0,1.0,4.0
1837998213290487,478,1,9.0,23,2024,261.0,13.6,54.0,54.0,1.0,5.0
1837998214290487,478,1,10.0,23,2024,261.0,11.1,40.0,23.0,1.0,4.0
1837998216290487,478,1,12.0,23,2024,261.0,9.5,40.0,40.0,1.0,4.0
1837998218290487,478,1,17.0,23,2024,261.0,5.1,32.0,32.0,1.0,3.0
1837998195290487,478,2,,23,2024,261.0,,,,1.0,1.0
1837998222290487,478,2,5.0,23,2024,261.0,16.8,60.0,60.0,1.0,5.0
1837998224290487,478,2,7.0,23,2024,261.0,10.6,48.0,48.0,1.0,4.0
1837998229290487,478,2,12.0,23,2024,261.0,9.6,26.0,26.0,1.0,4.0
1837998228290487,478,2,11.0,23,2024,261.0,8.1,28.0,28.0,1.0,4.0
1837998231290487,478,2,16.0,23,2024,261.0,1.5,11.0,11.0,1.0,1.0
1837998232290487,478,2,17.0,23,2024,261.0,1.3,10.0,10.0,1.0,1.0
