CN,PLOT,SUBP,TREE,STATECD,INVYR,SPCD,DIA,HT,ACTUALHT,STAGE
1837979817290487,501,1,71,23,2024,261.0,2.3,32.0,32.0,2.0
1837979820290487,501,1,74,23,2024,261.0,1.4,27.0,27.0,1.0
1837979825290487,501,1,81,23,2024,261.0,5.3,37.0,37.0,3.0
1837979838290487,501,2,15,23,2024,261.0,2.0,20.0,20.0,1.0
1837979840290487,501,2,17,23,2024,261.0,2.3,21.0,21.0,2.0
1837979843290487,501,2,20,23,2024,261.0,1.9,20.0,20.0,1.0
1837979848290487,501,2,25,23,2024,261.0,1.5,18.0,18.0,1.0
1837979850290487,501,2,27,23,2024,261.0,1.1,18.0,18.0,1.0
1837979851290487,501,2,28,23,2024,261.0,1.1,15.0,15.0,1.0
1837979852290487,501,2,29,23,2024,261.0,1.3,17.0,17.0,1.0
1837979853290487,501,3,1,23,2024,261.0,4.6,34.0,34.0,3.0
1837979864290487,501,3,12,23,2024,261.0,1.5,21.0,21.0,1.0
1837979897290487,501,4,13,23,2024,261.0,2.6,30.0,30.0,2.0
1837979884290487,501,4,16,23,2024,261.0,2.8,25.0,25.0,2.0
1837979885290487,501,4,17,23,2024,261.0,2.1,24.0,24.0,1.0
1837979888290487,501,4,20,23,2024,261.0,1.4,20.0,20.0,1.0
1837979889290487,501,4,21,23,2024,261.0,1.2,19.0,19.0,1.0
1837979890290487,501,4,22,23,2024,261.0,1.4,20.0,20.0,1.0
1837979891290487,501,4,23,23,2024,261.0,1.0,14.0,14.0,1.0
1837979892290487,501,4,24,23,2024,261.0,1.3,19.0,19.0,1.0
1837979893290487,501,4,25,23,2024,261.0,1.0,18.0,18.0,1.0
1837979896290487,501,4,28,23,2024,261.0,5.0,30.0,30.0,3.0
1837979887290487,501,4,19,23,2024,261.0,2.0,22.0,22.0,1.0
1837966921290487,565,2,5,23,2024,261.0,1.7,14.0,14.0,1.0
1837966936290487,565,2,22,23,2024,261.0,1.0,12.0,12.0,1.0
1837966940290487,565,3,13,23,2024,261.0,26.6,59.0,59.0,6.0
1837966942290487,565,3,17,23,2024,261.0,2.2,14.0,14.0,1.0
1838003868290487,598,1,81,23,2024,261.0,6.8,32.0,32.0,3.0
1838003878290487,598,2,18,23,2024,261.0,12.4,38.0,38.0,4.0
1838003887290487,598,3,23,23,2024,261.0,10.5,40.0,40.0,4.0
1838003895290487,598,3,31,23,2024,261.0,5.0,26.0,26.0,3.0
1838003900290487,598,4,21,23,2024,261.0,7.7,37.0,37.0,3.0
1838003902290487,598,4,23,23,2024,261.0,5.5,26.0,26.0,3.0
1837998977290487,605,1,5,23,2024,261.0,,,,
1837998980290487,605,1,8,23,2024,261.0,2.1,24.0,24.0,1.0
1837998984290487,605,1,17,23,2024,261.0,2.9,28.0,28.0,2.0
1837999003290487,605,2,4,23,2024,261.0,2.5,23.0,23.0,2.0
1837999005290487,605,2,14,23,2024,261.0,1.9,31.0,31.0,1.0
1837999009290487,605,2,19,23,2024,261.0,,,,
1837999034290487,605,3,11,23,2024,261.0,4.0,33.0,33.0,2.0
1837999053290487,605,3,38,23,2024,261.0,5.2,34.0,34.0,3.0
1837999061290487,605,4,19,23,2024,261.0,11.8,52.0,52.0,4.0
1837999062290487,605,4,20,23,2024,261.0,13.5,50.0,50.0,5.0
1837999063290487,605,4,22,23,2024,261.0,12.5,59.0,59.0,5.0
1837999064290487,605,4,23,23,2024,261.0,10.0,51.0,51.0,4.0
1837979723290487,633,1,13,23,2024,261.0,11.8,42.0,42.0,4.0
1837979724290487,633,1,14,23,2024,261.0,6.4,33.0,33.0,3.0
1837979725290487,633,1,15,23,2024,261.0,10.4,47.0,47.0,4.0
1837979741290487,633,2,10,23,2024,261.0,6.1,26.0,26.0,3.0
1837979734290487,633,1,26,23,2024,261.0,6.9,42.0,42.0,3.0
1837979756290487,633,3,17,23,2024,261.0,9.4,32.0,32.0,4.0
1837979759290487,633,3,20,23,2024,261.0,4.7,31.0,31.0,3.0
1837979775290487,633,4,9,23,2024,261.0,2.3,22.0,22.0,2.0
1837979776290487,633,4,10,23,2024,261.0,2.2,17.0,17.0,1.0
1837979780290487,633,4,14,23,2024,261.0,7.4,39.0,39.0,3.0
1837964423290487,674,1,27,23,2024,261.0,5.1,22.0,22.0,3.0
1837964426290487,674,2,1,23,2024,261.0,3.7,35.0,35.0,2.0
1837964427290487,674,2,2,23,2024,261.0,12.9,48.0,48.0,5.0
1837964428290487,674,2,3,23,2024,261.0,1.4,15.0,15.0,1.0
1837964430290487,674,2,5,23,2024,261.0,7.2,46.0,46.0,3.0
1837964431290487,674,2,6,23,2024,261.0,7.2,47.0,47.0,3.0
1837964432290487,674,2,7,23,2024,261.0,8.6,50.0,50.0,4.0
1837964433290487,674,2,8,23,2024,261.0,9.5,49.0,49.0,4.0
1837964434290487,674,2,9,23,2024,261.0,11.2,36.0,36.0,4.0
1837964435290487,674,2,10,23,2024,261.0,11.0,45.0,45.0,4.0
1837964436290487,674,2,13,23,2024,261.0,6.9,36.0,36.0,3.0
1837964437290487,674,2,14,23,2024,261.0,5.6,47.0,47.0,3.0
1837964438290487,674,2,15,23,2024,261.0,5.8,41.0,41.0,3.0
1837964439290487,674,2,16,23,2024,261.0,5.8,47.0,47.0,3.0
1837964440290487,674,2,17,23,2024,261.0,6.6,27.0,27.0,3.0
1837964441290487,674,2,18,23,2024,261.0,6.1,35.0,35.0,3.0
1837964443290487,674,2,20,23,2024,261.0,5.4,23.0,23.0,3.0
1837964474290487,674,4,15,23,2024,261.0,5.8,36.0,36.0,3.0
1837971672290487,736,1,1,23,2024,261.0,,,,
1837971677290487,736,1,6,23,2024,261.0,,,,
1837971678290487,736,1,7,23,2024,261.0,,,,
1837971680290487,736,1,9,23,2024,261.0,,,,
1837971682290487,736,1,11,23,2024,261.0,,,,
1837971692290487,736,2,15,23,2024,261.0,10.0,37.0,37.0,4.0
1837971714290487,736,4,6,23,2024,261.0,,,,
1837971716290487,736,4,8,23,2024,261.0,,,,
1838008921290487,805,1,24,23,2024,261.0,10.6,46.0,24.0,4.0
1838008930290487,805,1,74,23,2024,261.0,6.6,36.0,23.0,3.0
1838008940290487,805,1,100,23,2024,261.0,5.2,36.0,36.0,3.0
1838008945290487,805,2,5,23,2024,261.0,3.0,17.0,17.0,2.0
1838008949290487,805,2,9,23,2024,261.0,6.1,29.0,20.0,3.0
1838008952290487,805,2,12,23,2024,261.0,6.9,37.0,37.0,3.0
1838008957290487,805,2,19,23,2024,261.0,6.9,38.0,38.0,3.0
1838008960290487,805,2,23,23,2024,261.0,5.4,23.0,23.0,3.0
1838008961290487,805,2,24,23,2024,261.0,5.3,23.0,15.0,3.0
1838008964290487,805,2,27,23,2024,261.0,6.1,30.0,30.0,3.0
1838008966290487,805,2,29,23,2024,261.0,5.0,27.0,27.0,3.0
1838008967290487,805,3,2,23,2024,261.0,19.2,58.0,58.0,5.0
1838008968290487,805,3,3,23,2024,261.0,21.2,60.0,60.0,6.0
1838008946290487,805,2,6,23,2024,261.0,1.5,11.0,11.0,1.0
1838008947290487,805,2,7,23,2024,261.0,4.9,25.0,25.0,3.0
1838008981290487,805,4,4,23,2024,261.0,4.9,24.0,24.0,3.0
1837979275290487,815,3,17,23,2024,261.0,8.0,43.0,43.0,4.0
1837979277290487,815,3,20,23,2024,261.0,2.7,24.0,24.0,2.0
1837979281290487,815,3,24,23,2024,261.0,2.3,20.0,20.0,2.0
1837979283290487,815,3,26,23,2024,261.0,1.8,18.0,18.0,1.0
1838008730290487,905,1,11,23,2024,261.0,6.1,48.0,13.0,3.0
1838008757290487,905,2,7,23,2024,261.0,15.7,46.0,46.0,5.0
1838008754290487,905,2,4,23,2024,261.0,6.6,31.0,25.0,3.0
1838008865290487,992,2,40,23,2024,261.0,1.3,11.0,11.0,1.0
1838008872290487,992,3,14,23,2024,261.0,2.2,17.0,17.0,1.0
1838008877290487,992,3,19,23,2024,261.0,3.4,23.0,23.0,2.0
1838008881290487,992,3,23,23,2024,261.0,5.9,33.0,33.0,3.0
1837967584290487,1069,1,49,23,2024,261.0,8.7,44.0,44.0,4.0
1837967591290487,1069,1,83,23,2024,261.0,7.4,37.0,37.0,3.0
1837967592290487,1069,1,84,23,2024,261.0,5.7,35.0,35.0,3.0
1837967594290487,1069,2,2,23,2024,261.0,8.5,32.0,23.0,4.0
1837967596290487,1069,2,9,23,2024,261.0,6.3,32.0,11.0,3.0
1837967597290487,1069,2,21,23,2024,261.0,6.8,40.0,40.0,3.0
1837967609290487,1069,3,12,23,2024,261.0,7.4,34.0,34.0,3.0
1837967610290487,1069,3,13,23,2024,261.0,7.1,36.0,36.0,3.0
1837967611290487,1069,3,14,23,2024,261.0,4.9,33.0,33.0,3.0
1837967612290487,1069,3,15,23,2024,261.0,8.2,36.0,36.0,4.0
1838008870290487,992,3,12,23,2024,261.0,6.5,28.0,28.0,3.0
1837967587290487,1069,1,79,23,2024,261.0,8.0,37.0,37.0,4.0
1837967613290487,1069,3,17,23,2024,261.0,10.0,54.0,54.0,4.0
1837967614290487,1069,3,18,23,2024,261.0,8.2,49.0,49.0,4.0
1837967615290487,1069,3,19,23,2024,261.0,7.9,44.0,44.0,3.0
1837967623290487,1069,3,23,23,2024,261.0,2.7,15.0,15.0,2.0
1837967617290487,1069,3,24,23,2024,261.0,5.0,33.0,33.0,3.0
1837967618290487,1069,3,25,23,2024,261.0,1.4,11.0,11.0,1.0
1837967620290487,1069,3,27,23,2024,261.0,1.1,13.0,13.0,1.0
1837967621290487,1069,4,4,23,2024,261.0,9.4,38.0,38.0,4.0
1837967625290487,1069,4,7,23,2024,261.0,6.0,27.0,27.0,3.0
1837967627290487,1069,4,9,23,2024,261.0,5.7,34.0,34.0,3.0
1837967628290487,1069,4,10,23,2024,261.0,6.1,30.0,30.0,3.0
1837979983290487,1081,4,27,23,2024,261.0,2.2,17.0,17.0,1.0
1838006345290487,1103,1,4,23,2024,261.0,7.7,40.0,40.0,3.0
1838006347290487,1103,1,6,23,2024,261.0,,,,
1838006348290487,1103,1,7,23,2024,261.0,,,,
1838006350290487,1103,1,10,23,2024,261.0,7.0,39.0,39.0,3.0
1838006351290487,1103,1,11,23,2024,261.0,17.2,70.0,70.0,5.0
1838006354290487,1103,1,17,23,2024,261.0,6.3,47.0,47.0,3.0
1838006355290487,1103,1,18,23,2024,261.0,5.8,39.0,39.0,3.0
1838006356290487,1103,1,19,23,2024,261.0,,,,
1838006358290487,1103,3,2,23,2024,261.0,6.3,48.0,48.0,3.0
1838006361290487,1103,3,5,23,2024,261.0,7.6,49.0,49.0,3.0
1838006362290487,1103,3,6,23,2024,261.0,17.1,56.0,56.0,5.0
1838006365290487,1103,3,9,23,2024,261.0,11.7,48.0,48.0,4.0
1838006366290487,1103,3,10,23,2024,261.0,5.7,40.0,40.0,3.0
1838006367290487,1103,3,12,23,2024,261.0,20.7,55.0,55.0,6.0
1838006368290487,1103,3,13,23,2024,261.0,12.3,56.0,56.0,4.0
1838006371290487,1103,3,17,23,2024,261.0,6.1,34.0,34.0,3.0
1837964509290487,1113,4,19,23,2024,261.0,6.7,32.0,32.0,3.0
1837999306290487,1163,1,62,23,2024,261.0,8.5,43.0,43.0,4.0
1837999310290487,1163,1,66,23,2024,261.0,6.2,35.0,35.0,3.0
1837999311290487,1163,1,67,23,2024,261.0,5.2,38.0,38.0,3.0
1837999329290487,1163,2,23,23,2024,261.0,6.6,39.0,39.0,3.0
1837999330290487,1163,2,24,23,2024,261.0,6.9,40.0,40.0,3.0
1837999331290487,1163,2,25,23,2024,261.0,7.2,45.0,45.0,3.0
1837999333290487,1163,2,27,23,2024,261.0,6.7,32.0,32.0,3.0
1837999335290487,1163,2,29,23,2024,261.0,1.1,12.0,12.0,1.0
