CN,PLOT,SUBP,TREE,STATECD,INVYR,SPCD,DIA,HT,ACTUALHT,STAGE
1817553428290487,1190,2,5,50,2024,261.0,6.7,44.0,41.0,3.0
1817553430290487,1190,2,7,50,2024,261.0,10.4,72.0,72.0,4.0
1817553431290487,1190,2,8,50,2024,261.0,,,,
1817553432290487,1190,2,10,50,2024,261.0,14.1,100.0,100.0,5.0
1817553433290487,1190,2,11,50,2024,261.0,16.4,100.0,100.0,5.0
1817553438290487,1190,3,5,50,2024,261.0,5.3,30.0,30.0,3.0
1817553439290487,1190,3,6,50,2024,261.0,17.8,85.0,85.0,5.0
1817553441290487,1190,3,8,50,2024,261.0,9.0,46.0,46.0,4.0
1817553444290487,1190,4,1,50,2024,261.0,13.6,90.0,90.0,5.0
1817553445290487,1190,4,2,50,2024,261.0,15.4,86.0,86.0,5.0
1817553446290487,1190,4,3,50,2024,261.0,8.8,52.0,52.0,4.0
1817553447290487,1190,4,4,50,2024,261.0,10.1,82.0,82.0,4.0
1817553449290487,1190,4,6,50,2024,261.0,5.7,50.0,50.0,3.0
1817553450290487,1190,4,7,50,2024,261.0,8.8,62.0,62.0,4.0
1817553451290487,1190,4,8,50,2024,261.0,13.6,81.0,81.0,5.0
1817553452290487,1190,4,9,50,2024,261.0,19.1,93.0,93.0,5.0
1817553453290487,1190,4,10,50,2024,261.0,,,,
1817553454290487,1190,4,11,50,2024,261.0,14.0,87.0,12.0,5.0
1817553455290487,1190,4,12,50,2024,261.0,14.7,94.0,94.0,5.0
1817553456290487,1190,4,13,50,2024,261.0,5.0,32.0,32.0,3.0
1817555096290487,1327,1,2,50,2024,261.0,7.2,35.0,35.0,3.0
1817555124290487,1327,3,17,50,2024,261.0,6.4,38.0,38.0,3.0
1817555159290487,1404,1,7,50,2024,261.0,27.8,73.0,66.0,6.0
1817555160290487,1404,1,8,50,2024,261.0,20.1,55.0,55.0,6.0
1817555161290487,1404,1,9,50,2024,261.0,9.6,49.0,49.0,4.0
1817555162290487,1404,1,10,50,2024,261.0,14.4,57.0,57.0,5.0
1817555163290487,1404,1,11,50,2024,261.0,7.5,30.0,30.0,3.0
1817555171290487,1404,1,19,50,2024,261.0,2.9,18.0,18.0,2.0
1817555172290487,1404,1,20,50,2024,261.0,1.5,11.0,11.0,1.0
1817555175290487,1404,3,3,50,2024,261.0,17.4,68.0,68.0,5.0
1817555176290487,1404,3,4,50,2024,261.0,21.7,70.0,70.0,6.0
1817555177290487,1404,3,5,50,2024,261.0,10.2,52.0,52.0,4.0
1817555178290487,1404,3,6,50,2024,261.0,6.7,35.0,18.0,3.0
1817555183290487,1404,4,3,50,2024,261.0,17.3,68.0,68.0,5.0
1817555184290487,1404,4,4,50,2024,261.0,4.2,25.0,25.0,2.0
1817550396290487,1437,3,10,50,2024,261.0,8.7,44.0,44.0,4.0
1817550398290487,1437,3,12,50,2024,261.0,8.0,37.0,37.0,4.0
1817550402290487,1437,3,16,50,2024,261.0,8.3,30.0,30.0,4.0
1817550403290487,1437,3,17,50,2024,261.0,6.9,30.0,30.0,3.0
1817550404290487,1437,3,18,50,2024,261.0,5.8,24.0,24.0,3.0
